| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 7       | 06:09:15     | 06:09:15       | 891     | 40            |
| 7       | 06:09:39     | 06:09:39       | 899     | 41            |
| 7       | 06:10:34     | 06:10:34       | 919     | 42            |
| 7       | 06:11:17     | 06:11:17       | 929     | 43            |
| 7       | 06:12:42     | 06:12:42       | 967     | 44            |
| 7       | 06:13:02     | 06:13:02       | 971     | 45            |
| 7       | 06:13:43     | 06:13:43       | 987     | 46            |
| 7       | 06:16:23     | 06:16:23       | 988     | 47            |
| 7       | 06:17:09     | 06:17:09       | 976     | 48            |
| 7       | 06:17:54     | 06:17:54       | 964     | 49            |
| 7       | 06:18:29     | 06:18:29       | 954     | 50            |
| 7       | 06:19:08     | 06:19:08       | 940     | 51            |
| 7       | 06:21:32     | 06:21:32       | 914     | 52            |
| 7       | 06:22:33     | 06:22:33       | 902     | 53            |
| 7       | 06:23:11     | 06:23:11       | 893     | 54            |
| 7       | 06:24:15     | 06:24:15       | 880     | 55            |
| 7       | 06:25:11     | 06:25:11       | 863     | 56            |
| 7       | 06:26:05     | 06:26:05       | 855     | 57            |
| 7       | 06:27:24     | 06:27:24       | 845     | 58            |
| 7       | 06:29:38     | 06:29:38       | 824     | 59            |
| 7       | 06:31:08     | 06:31:08       | 795     | 60            |
| 7       | 06:32:27     | 06:32:27       | 771     | 61            |
| 7       | 06:34:01     | 06:34:01       | 736     | 62            |
| 7       | 06:36:42     | 06:36:42       | 701     | 63            |
| 7       | 06:37:42     | 06:37:42       | 658     | 64            |
| 7       | 06:38:27     | 06:38:27       | 620     | 65            |
| 7       | 06:39:25     | 06:39:25       | 576     | 66            |
| 7       | 06:40:25     | 06:40:25       | 612     | 67            |
| 8       | 06:00:00     | 06:00:00       | 826     | 1             |
| 8       | 06:01:14     | 06:01:14       | 788     | 2             |
| 8       | 06:02:33     | 06:02:33       | 730     | 3             |
| 8       | 06:03:33     | 06:03:33       | 709     | 4             |
| 8       | 06:04:33     | 06:04:33       | 691     | 5             |
| 8       | 06:05:25     | 06:05:25       | 682     | 6             |
| 8       | 06:06:01     | 06:06:01       | 692     | 7             |
| 8       | 06:06:37     | 06:06:37       | 719     | 8             |
| 8       | 06:06:57     | 06:06:57       | 741     | 9             |
| 8       | 06:07:26     | 06:07:26       | 747     | 10            |
| 8       | 06:08:49     | 06:08:49       | 751     | 11            |
| 8       | 06:09:08     | 06:09:08       | 752     | 12            |
| 8       | 06:10:43     | 06:10:43       | 757     | 13            |
| 8       | 06:11:23     | 06:11:23       | 764     | 14            |
| 8       | 06:12:08     | 06:12:08       | 772     | 15            |
| 8       | 06:12:41     | 06:12:41       | 773     | 16            |
| 8       | 06:13:12     | 06:13:12       | 759     | 17            |
| 8       | 06:13:44     | 06:13:44       | 749     | 18            |
| 8       | 06:14:06     | 06:14:06       | 743     | 19            |
| 8       | 06:14:43     | 06:14:43       | 732     | 20            |
| 8       | 06:15:49     | 06:15:49       | 744     | 21            |
| 8       | 06:16:16     | 06:16:16       | 765     | 22            |
| 8       | 06:16:46     | 06:16:46       | 781     | 23            |
| 8       | 06:17:32     | 06:17:32       | 796     | 24            |
| 8       | 06:18:34     | 06:18:34       | 803     | 25            |
| 8       | 06:19:26     | 06:19:26       | 806     | 26            |
| 8       | 06:20:31     | 06:20:31       | 810     | 27            |
| 8       | 06:20:48     | 06:20:48       | 813     | 28            |
| 8       | 06:21:21     | 06:21:21       | 816     | 29            |
| 8       | 06:21:43     | 06:21:43       | 817     | 30            |
| 8       | 06:22:09     | 06:22:09       | 758     | 31            |
| 8       | 06:24:37     | 06:24:37       | 820     | 32            |
| 8       | 06:24:54     | 06:24:54       | 819     | 33            |
| 8       | 06:25:47     | 06:25:47       | 832     | 34            |
| 8       | 06:26:25     | 06:26:25       | 841     | 35            |
| 8       | 06:26:58     | 06:26:58       | 849     | 36            |
| 8       | 06:27:56     | 06:27:56       | 862     | 37            |
| 8       | 06:28:26     | 06:28:26       | 876     | 38            |
| 8       | 06:28:48     | 06:28:48       | 884     | 39            |
| 8       | 06:29:15     | 06:29:15       | 891     | 40            |
| 8       | 06:29:39     | 06:29:39       | 899     | 41            |

---

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 8       | 06:31:17     | 06:31:17       | 929     | 43            |
| 8       | 06:32:42     | 06:32:42       | 967     | 44            |
| 8       | 06:33:02     | 06:33:02       | 971     | 45            |
| 8       | 06:33:43     | 06:33:43       | 987     | 46            |
| 8       | 06:36:23     | 06:36:23       | 988     | 47            |
| 8       | 06:37:09     | 06:37:09       | 976     | 48            |
| 8       | 06:37:54     | 06:37:54       | 964     | 49            |
| 8       | 06:38:29     | 06:38:29       | 954     | 50            |
| 8       | 06:39:08     | 06:39:08       | 940     | 51            |
| 8       | 06:41:32     | 06:41:32       | 914     | 52            |
| 8       | 06:42:33     | 06:42:33       | 902     | 53            |
| 8       | 06:43:11     | 06:43:11       | 893     | 54            |
| 8       | 06:44:15     | 06:44:15       | 880     | 55            |
| 8       | 06:45:11     | 06:45:11       | 863     | 56            |
| 8       | 06:46:05     | 06:46:05       | 855     | 57            |
| 8       | 06:47:24     | 06:47:24       | 845     | 58            |
| 8       | 06:49:38     | 06:49:38       | 824     | 59            |
| 8       | 06:51:08     | 06:51:08       | 795     | 60            |
| 8       | 06:52:27     | 06:52:27       | 771     | 61            |
| 8       | 06:54:01     | 06:54:01       | 736     | 62            |
| 8       | 06:56:42     | 06:56:42       | 701     | 63            |
| 8       | 06:57:42     | 06:57:42       | 658     | 64            |
| 8       | 06:58:27     | 06:58:27       | 620     | 65            |
| 8       | 06:59:25     | 06:59:25       | 576     | 66            |
| 8       | 07:00:25     | 07:00:25       | 612     | 67            |
| 9       | 06:20:00     | 06:20:00       | 826     | 1             |
| 9       | 06:21:14     | 06:21:14       | 788     | 2             |
| 9       | 06:22:33     | 06:22:33       | 730     | 3             |
| 9       | 06:23:33     | 06:23:33       | 709     | 4             |
| 9       | 06:24:39     | 06:24:39       | 691     | 5             |
| 9       | 06:25:25     | 06:25:25       | 682     | 6             |
| 9       | 06:26:01     | 06:26:01       | 692     | 7             |
| 9       | 06:26:37     | 06:26:37       | 719     | 8             |
| 9       | 06:26:57     | 06:26:57       | 741     | 9             |
| 9       | 06:27:26     | 06:27:26       | 747     | 10            |
| 9       | 06:28:49     | 06:28:49       | 751     | 11            |
| 9       | 06:29:08     | 06:29:08       | 752     | 12            |
| 9       | 06:30:43     | 06:30:43       | 757     | 13            |
| 9       | 06:31:23     | 06:31:23       | 764     | 14            |
| 9       | 06:32:08     | 06:32:08       | 772     | 15            |
| 9       | 06:32:41     | 06:32:41       | 773     | 16            |
| 9       | 06:33:12     | 06:33:12       | 759     | 17            |
| 9       | 06:33:44     | 06:33:44       | 749     | 18            |
| 9       | 06:34:06     | 06:34:06       | 743     | 19            |
| 9       | 06:34:43     | 06:34:43       | 732     | 20            |
| 9       | 06:35:49     | 06:35:49       | 744     | 21            |
| 9       | 06:36:16     | 06:36:16       | 765     | 22            |
| 9       | 06:36:46     | 06:36:46       | 781     | 23            |
| 9       | 06:37:32     | 06:37:32       | 796     | 24            |
| 9       | 06:38:34     | 06:38:34       | 803     | 25            |
| 9       | 06:39:26     | 06:39:26       | 806     | 26            |
| 9       | 06:40:31     | 06:40:31       | 810     | 27            |
| 9       | 06:40:48     | 06:40:48       | 813     | 28            |
| 9       | 06:41:21     | 06:41:21       | 816     | 29            |
| 9       | 06:41:43     | 06:41:43       | 817     | 30            |
| 9       | 06:43:31     | 06:43:31       | 758     | 31            |
| 9       | 06:44:37     | 06:44:37       | 820     | 32            |
| 9       | 06:44:54     | 06:44:54       | 819     | 33            |
| 9       | 06:45:47     | 06:45:47       | 832     | 34            |
| 9       | 06:46:25     | 06:46:25       | 841     | 35            |
| 9       | 06:46:58     | 06:46:58       | 849     | 36            |
| 9       | 06:47:26     | 06:47:26       | 863     | 37            |
| 9       | 06:48:26     | 06:48:26       | 876     | 38            |
| 9       | 06:48:48     | 06:48:48       | 884     | 39            |
| 9       | 06:49:15     | 06:49:15       | 891     | 40            |
| 9       | 06:49:39     | 06:49:39       | 899     | 41            |
| 9       | 06:50:34     | 06:50:34       | 919     | 42            |
| 9       | 06:51:17     | 06:51:17       | 929     | 43            |
| 9       | 06:52:42     | 06:52:42       | 967     | 44            |
| 9       | 06:53:02     | 06:53:02       | 971     | 45            |
| 9       | 06:53:43     | 06:53:43       | 987     | 46            |
| 9       | 06:56:23     | 06:56:23       | 988     | 47            |

**SÉDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 9       | 06:57:54     | 06:57:54       | 964     | 49            |
| 9       | 06:58:29     | 06:58:29       | 954     | 50            |
| 9       | 06:59:08     | 06:59:08       | 940     | 51            |
| 9       | 07:01:32     | 07:01:32       | 914     | 52            |
| 9       | 07:02:33     | 07:02:33       | 902     | 53            |
| 9       | 07:03:11     | 07:03:11       | 893     | 54            |
| 9       | 07:04:15     | 07:04:15       | 880     | 55            |
| 9       | 07:05:11     | 07:05:11       | 863     | 56            |
| 9       | 07:06:15     | 07:06:15       | 855     | 57            |
| 9       | 07:07:24     | 07:07:24       | 845     | 58            |
| 9       | 07:09:38     | 07:09:38       | 824     | 59            |
| 9       | 07:11:08     | 07:11:08       | 795     | 60            |
| 9       | 07:12:27     | 07:12:27       | 771     | 61            |
| 9       | 07:14:01     | 07:14:01       | 736     | 62            |
| 9       | 07:16:42     | 07:16:42       | 701     | 63            |
| 9       | 07:17:42     | 07:17:42       | 658     | 64            |
| 9       | 07:18:27     | 07:18:27       | 620     | 65            |
| 9       | 07:19:25     | 07:19:25       | 576     | 66            |
| 9       | 07:20:25     | 07:20:25       | 612     | 67            |
| 10      | 06:30:00     | 06:30:00       | 826     | 1             |
| 10      | 06:31:14     | 06:31:14       | 788     | 2             |
| 10      | 06:32:33     | 06:32:33       | 730     | 3             |
| 10      | 06:33:33     | 06:33:33       | 709     | 4             |
| 10      | 06:34:39     | 06:34:39       | 691     | 5             |
| 10      | 06:35:25     | 06:35:25       | 682     | 6             |
| 10      | 06:36:01     | 06:36:01       | 692     | 7             |
| 10      | 06:36:37     | 06:36:37       | 719     | 8             |
| 10      | 06:36:57     | 06:36:57       | 741     | 9             |
| 10      | 06:37:26     | 06:37:26       | 747     | 10            |
| 10      | 06:38:49     | 06:38:49       | 751     | 11            |
| 10      | 06:39:08     | 06:39:08       | 752     | 12            |
| 10      | 06:40:43     | 06:40:43       | 757     | 13            |
| 10      | 06:41:23     | 06:41:23       | 764     | 14            |
| 10      | 06:42:08     | 06:42:08       | 772     | 15            |
